time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-3.21977044429,-5.07889450526,21.8116599405,6.00443175966,0.222696929635,0.0,-2.9193023976,-4.66382785877,5.16225894921,-0.110251586878,0.108972148385,0.0,477.21551198285556,476.8200184504106,475.9105791877622,475.80867422163703
3.660000000000003,-3.39910409191,-5.36405097478,22.1208669184,5.99842280985,0.229287419291,0.0,-3.05899300119,-4.84189328341,5.14378316418,-0.0851913610121,0.111524399159,0.0,455.27579327757553,455.490333927832,454.44051329411525,456.43659604036486
3.720000000000003,-3.586891162,-5.65994809998,22.4286651951,5.9938396465,0.235601771561,0.0,-3.20108627437,-5.02175352655,5.11537760483,-0.0629183746192,0.088115149286,0.0,455.0938518385709,453.22494633712415,452.92580900898497,454.7093460939471
3.780000000000003,-3.78404357662,-5.96759775805,22.7375647955,5.98975499318,0.240763390475,0.0,-3.37099521066,-5.23347049002,5.17992266847,-0.0811637773569,0.0814875460258,0.0,485.71322583787065,485.22120954391795,486.1670061596488,484.79450834706626
3.840000000000003,-3.99122029068,-6.28772890106,23.0491497632,5.98502707527,0.245604517347,0.0,-3.53521102682,-5.43792027603,5.20505639394,-0.0744470086011,0.0790320204582,0.0,476.80538790998634,476.6224702133949,474.99285993641195,475.50327493701064
3.900000000000003,-4.20769842142,-6.61947520228,23.359663331,5.9808799271,0.251614239184,0.0,-3.68116631021,-5.6207121367,5.14473401235,-0.0601675836764,0.124881289176,0.0,449.3576130397704,453.06766697972506,449.3858551356594,450.5385335578935
3.960000000000003,-4.43288756595,-6.96209846842,23.6658709689,5.97710294829,0.258914966608,0.0,-3.82572892651,-5.80046778726,5.06160493139,-0.0691891994368,0.114357872368,0.0,444.85941022354405,444.00995260892626,444.75214735755765,444.0095105139114
4.020000000000002,-4.66729460521,-7.3160779888,23.9685040812,5.97280352108,0.265677220316,0.0,-3.9883443028,-5.9992220233,5.02520306697,-0.0771133600652,0.109176341042,0.0,461.17368536879087,460.7748912316141,462.39203903854013,461.7634222653587
4.080000000000001,-4.91234398929,-7.68294087374,24.2714910426,5.96793765072,0.272060763696,0.0,-4.18035854578,-6.22982008565,5.07273120832,-0.0905702449348,0.100150728835,0.0,490.2514849499528,489.5889628889186,491.9309166373714,490.9284784038406
4.14,-5.16786864571,-8.06245794959,24.5731981023,5.96245328821,0.277785327816,0.0,-4.33758837485,-6.42128028489,4.98343044424,-0.0931310549524,0.083672101862,0.0,449.0864714876706,447.75497951190323,450.71301089287437,450.49903743150696
4.199999999999998,-5.43319805154,-8.45388494548,24.8703355606,5.95674138576,0.282860843009,0.0,-4.50708541267,-6.62679938135,4.92018256322,-0.0996879995497,0.0863697304409,0.0,459.8628974854885,460.0821904416537,460.4050828854734,459.87846160231913
4.259999999999997,-5.70951112458,-8.85856559431,25.1658826473,5.95028701662,0.287844713349,0.0,-4.70360234672,-6.86298270685,4.92978315327,-0.132051879275,0.0754683530579,0.0,486.6543180027246,485.84235134152004,487.19738316656895,484.7611247049732
4.319999999999996,-5.99571007149,-9.27535811239,25.455468683,5.94222021733,0.292604683529,0.0,-4.83685939093,-7.03093153367,4.72294635228,-0.139720605917,0.0861131741834,0.0,415.21060883866215,416.14925299094017,415.0979853761077,414.4060715791262
4.379999999999995,-6.28991592202,-9.70229602704,25.7323261843,5.93392281344,0.29788421854,0.0,-4.97053315247,-7.20118820431,4.50546846072,-0.135575339717,0.0915055877661,0.0,411.7763039589328,412.26030738768253,411.1691939961654,411.5169896806317
4.439999999999993,-6.59247225274,-10.1398695949,25.9967714426,5.92571024626,0.302989104273,0.0,-5.115181207,-7.38542396766,4.30897202235,-0.139610312434,0.0674021503844,0.0,421.6202493723109,419.5380458578178,419.83624740484856,419.46731754689915
4.499999999999992,-6.90558335576,-10.59066161,26.2546585147,5.91707660203,0.307397481477,0.0,-5.32200723216,-7.64158535447,4.28548979558,-0.154231488346,0.0834599122903,0.0,479.7690549392111,480.99073888620006,483.4332080354303,482.31220599304885
4.559999999999991,-7.22992530402,-11.0555790403,26.5072148307,5.9081124036,0.31216496054,0.0,-5.48977409326,-7.85646858287,4.13211774871,-0.141177765471,0.0699353520137,0.0,441.9062605986177,440.7946746139883,440.5699747295131,441.6270331476109
4.6199999999999894,-7.56417851486,-11.5332911594,26.7497213272,5.8997793334,0.316239739946,0.0,-5.65238924278,-8.0681085367,3.95069647969,-0.134657273998,0.0635283765906,0.0,432.95418763864035,432.41819702830776,433.57561969380146,434.10485266087886
4.679999999999988,-7.90773033119,-12.0232586045,26.9796775446,5.89145678133,0.319847682332,0.0,-5.79980620937,-8.26508194066,3.71414460378,-0.148369369108,0.0522914492366,0.0,415.042675587354,414.05771219444455,414.72597959550035,413.4997944119189
4.739999999999987,-8.26045847952,-12.5255146968,27.1960261774,5.8829391444,0.323242591102,0.0,-5.95819348488,-8.47772569588,3.49685532321,-0.13152174738,0.0640141518149,0.0,422.5680633418787,423.58009375522295,421.80614509428943,423.2389821775683
4.799999999999986,-8.6246384503,-13.0428902337,27.4043235635,5.87454075433,0.326877492611,0.0,-6.18122343047,-8.76872843063,3.44440314581,-0.167837995982,0.052642460633,0.0,483.02819767075204,482.17185769383843,485.05156674324155,482.298153576557
4.859999999999984,-9.00272427573,-13.5784595994,27.6104453534,5.86432777108,0.329908472758,0.0,-6.42153564867,-9.08421642841,3.42380866692,-0.175448661004,0.0458851395626,0.0,499.09515093327826,498.6028735187199,498.05247906145905,497.4709266741505
4.919999999999983,-9.39267932135,-14.1300797537,27.808097136,5.85354180044,0.332349933687,0.0,-6.5773555914,-9.30420186454,3.16389512163,-0.190199500659,0.0274844697988,0.0,419.9942268685747,418.39554825385386,419.680121586354,418.3636452073004
4.979999999999982,-9.79184793975,-14.6948665743,27.9894552709,5.84225432936,0.333927185578,0.0,-6.72864789086,-9.52318457913,2.88075205228,-0.184273483746,0.0237796312667,0.0,411.9942568933316,411.66662458733504,411.6844002877387,412.1711569278848
5.0399999999999805,-10.2021392435,-15.2754578735,28.1588150918,5.83087046199,0.335471703645,0.0,-6.94765618582,-9.83070459116,2.762456542,-0.203804292164,0.0294026638596,0.0,474.3360433491249,474.7678916419382,476.2308257460229,474.7011495180397
